ImageID,Label,Notes,CER,GroundTruth,Prediction,ImagePath,Timestamp,Reviewer
AHTD3A0556_Para2_2,Wrong transcription,,0.5172413793103449,حرَارة أدنى طبقات الغلاف الجوى المحيط بالأرض؛كنتيجة لزيادة,طبقات الغلاف الجوي الملحيط بالأرض؛ كفتيجة لزيادة إنعاثات غازات,../data/../data/khatt_prepared_cropped/train/AHTD3A0556_Para2_2.png,2025-12-13T12:20:02,Sana
AHTD3A0679_Para3_5,Valid but hard,,0.5,30%.,10%,../data/../data/khatt_prepared_cropped/train/AHTD3A0679_Para3_5.png,2025-12-13T12:20:08,Sana
AHTD3A1158_Para2_6,Valid but hard,,0.5,هو  ما  يؤدى     .,هو ما يؤدي,../data/../data/khatt_prepared_cropped/train/AHTD3A1158_Para2_6.png,2025-12-13T12:20:18,Sana
AHTD3A0669_Para2_6,Valid but hard,,0.5,نحو ثلث مساحته .,كو كلن صاحه.,../data/../data/khatt_prepared_cropped/train/AHTD3A0669_Para2_6.png,2025-12-13T12:20:21,Sana
AHTD3A0971_Para2_6,Valid but hard,,0.5,الوطنية. وهكذا، فان هـ,"الوطنية. ووهكذاما فاده""1ل9%ا",../data/../data/khatt_prepared_cropped/train/AHTD3A0971_Para2_6.png,2025-12-13T12:20:28,Sana
AHTD3A0281_Para2_5,Valid but hard,,0.4666666666666667,في تلك الأيام .,ي ششفل ولأيام.,../data/../data/khatt_prepared_cropped/train/AHTD3A0281_Para2_5.png,2025-12-13T12:20:30,Sana
AHTD3A0656_Para3_3,Segmentation error,,0.4428571428571428,اللذي مرت به الارض و اللذي استمر الي ما قبل الاف سنة . تعرض كوكب الارض,الغلايل مالقهيه الجليضي واللذير لكير لي ماشيي الإير منةهي يعرض كوتب الارض,../data/../data/khatt_prepared_cropped/train/AHTD3A0656_Para3_3.png,2025-12-13T12:20:54,Sana
AHTD3A0872_Para3_1,Segmentation error,,0.4133333333333333,لأن المسافه الحية عنده مكانت 140سم هذه المسافة الناتجة من طرح متوسط قطر تاج,لان المساعه الكيه علده داس 10م عده الللسامة الكاب من تصرى موس معريح,../data/../data/khatt_prepared_cropped/train/AHTD3A0872_Para3_1.png,2025-12-13T12:21:12,Sana
AHTD3A1009_Para2_5,Wrong transcription,,0.4,ه####,هذ##ب,../data/../data/khatt_prepared_cropped/train/AHTD3A1009_Para2_5.png,2025-12-13T12:21:26,Sana
AHTD3A1009_Para2_4,Segmentation error,,0.3934426229508196,والنقمه . فإن كانت لائمه او الخوف ######## . ولولا انك سألتني,والنقمه . فإن كانت لانمه او بالخوف ## بالعريم لهمن وملولاي فكي فااي,../data/../data/khatt_prepared_cropped/train/AHTD3A1009_Para2_4.png,2025-12-13T12:21:49,Sana
AHTD3A0696_Para2_4,Valid but hard,,0.3875,شخص، توفى 55% منهم بسبب البراكين والهزات الارضيه والتسونامي و36% نىيحه للاعاصير.,سحص، نوعى 15%مهم ببا اليرا والهرزاب الارضية والستونايي و15 أيدعي الاى صير,../data/../data/khatt_prepared_cropped/train/AHTD3A0696_Para2_4.png,2025-12-13T12:21:59,Sana
AHTD3A0892_Para3_6,Wrong transcription,,0.3793103448275862,و 0.172 # و 0.142 على التوالي,و101ر# و25ار على التوالي,../data/../data/khatt_prepared_cropped/train/AHTD3A0892_Para3_6.png,2025-12-13T12:22:10,Sana
