ImageID,Label,Notes,CER,GroundTruth,Prediction,ImagePath,Timestamp,Reviewer
PHTI-DM-F-0003-2,Orientation error,,0.8421052631578947,دوي کليزه مشاعرې او مقابلې خامخا جوړېد,د  ه ده ا,../data/phti_valid_prepared/train/PHTI-DM-F-0003-2.png,2025-12-25T15:15:13,Sana
PHTI-SI-F-0246-6,Wrong transcription,,0.8333333333333334,ښتونخوا کښې که څوک لر ځي,پختوانخوا کښې که څوکړلر ځي او ته خو ک برځي,../data/phti_valid_prepared/train/PHTI-SI-F-0246-6.png,2025-12-25T15:15:51,Sana
PHTI-DM-F-0001-7,Orientation error,,0.825,عزت مآب اصف محمود صېب په  درنۀ او سپېځلې,د د     ي,../data/phti_valid_prepared/train/PHTI-DM-F-0001-7.png,2025-12-25T15:16:04,Sana
PHTI-AW-F-0176-8,Orientation error,,0.8235294117647058,دا دې شړنګ دے د بنګړو او که جرس دے,د ک    ي,../data/phti_valid_prepared/train/PHTI-AW-F-0176-8.png,2025-12-25T15:16:10,Sana
PHTI-AW-F-0157-4,Orientation error,,0.8222222222222222,نور مې هيڅ هم نۀ دي پکار خو سرۀ جوړه به راوړې,د      د  ي,../data/phti_valid_prepared/train/PHTI-AW-F-0157-4.png,2025-12-25T15:16:13,Sana
PHTI-AW-F-0176-9,Orientation error,,0.8214285714285714,قافله مې د ارمان ساتي بېداره,د    ده  ي,../data/phti_valid_prepared/train/PHTI-AW-F-0176-9.png,2025-12-25T15:16:16,Sana
PHTI-AW-F-0185-10,Wrong transcription,,0.8205128205128205,دۀ په تش لاس د جنګ آغاز وکړو او وئې ګټو,بې صداقته نشو له هره چاره سپوره سپوره,../data/phti_valid_prepared/train/PHTI-AW-F-0185-10.png,2025-12-25T15:16:25,Sana
PHTI-AW-F-0188-7,Orientation error,,0.8181818181818182,په دې غرونو چې باران ښکاري چاپېره,د      ي,../data/phti_valid_prepared/train/PHTI-AW-F-0188-7.png,2025-12-25T15:16:30,Sana
PHTI-AW-F-0173-8,Orientation error,,0.8148148148148148,هډو پروا د نام و ننګ نۀ لرې,ده ک ه  ه ي,../data/phti_valid_prepared/train/PHTI-AW-F-0173-8.png,2025-12-25T15:16:34,Sana
PHTI-AW-F-0184-5,Orientation error,,0.8125,ستا د حُسن اباسين ته چې ور دانګې,د  ې   ي,../data/phti_valid_prepared/train/PHTI-AW-F-0184-5.png,2025-12-25T15:16:37,Sana
PHTI-ST-M-0030-10,Wrong transcription,,0.8076923076923077,عمل اودرولو دپاره دلته هم دَ سرکاري افسرانو په ذريعه,پخوانی مراعات يافته طبعه په اقدار کښې راويستې شوهـ,../data/phti_valid_prepared/train/PHTI-ST-M-0030-10.png,2025-12-25T15:16:52,Sana
PHTI-AW-F-0169-9,Orientation error,,0.8055555555555556,عمر له د خپلو ولولو په مينځ کښې وسوم,ده ک پ  کي,../data/phti_valid_prepared/train/PHTI-AW-F-0169-9.png,2025-12-25T15:16:56,Sana
PHTI-SP-M-0070-12,Wrong transcription,,0.8055555555555556,ته د غازيانو کور ئې،د شهيدانو کور ئې,تۀ زما روح ئې زما تن زما جانان وطنه,../data/phti_valid_prepared/train/PHTI-SP-M-0070-12.png,2025-12-25T15:17:07,Sana
PHTI-DM-F-0005-2,Orientation error,,0.8043478260869565,"وباره کښې د خوږ نبی  ارشاد دے.""اے ايماندارو په",د کې د د ا,../data/phti_valid_prepared/train/PHTI-DM-F-0005-2.png,2025-12-25T15:17:18,Sana
PHTI-AW-F-0196-2,Segmentation error,,0.8,په وړو وړو خبرو خوشحاليږي,د   ک ک کې ي,../data/phti_valid_prepared/train/PHTI-AW-F-0196-2.png,2025-12-25T15:17:23,Sana
